,unique_id_in_geo,pid,hhd,relationship,age,age-group,gender,income,income-group,education,education-level,edu-year,edu-year-required,status,number,hhd-income,hhd-income-group,license,max-friend,min-friend,my-score,district,livelon,livelat,wslong,wslat,residence-size,residence-cost,current-ws-dis,weekday-shopping,weekday-leisure,weekend-shopping,weekend-leisure,distance-max,weekday-deptime,weekday-endtime,weekend-deptime,weekend-endtime
9315,9316,9316,5672,1,54,5,0,186000,0,1,1,0,3,2,3,558000,0,0,19,8,0,0,114.2146226,22.73517897,114.3056684,22.60197256,3,1470916.823,0,2,4,0,2,25,510,1016.92,480,1387
9316,9317,9317,5673,3,26,3,1,186000,0,8,3,0,0,2,3,558000,0,1,8,2,0,0,114.1072085,22.62652505,114.1068236,22.62223429,3,1310322.984,0,0,2,0,1,10,480,1184.8,960,1321.92
9317,9318,9318,5673,4,91,7,1,186000,0,4,1,0,3,4,3,558000,0,0,2,1,0,0,114.1072085,22.62652505,0,0,3,1310322.984,0,3,1,0,2,25,480,1046.48,420,909.28
9318,9319,9319,5673,1,47,5,0,186000,0,3,1,0,3,2,3,558000,0,0,2,1,0,0,114.1072085,22.62652505,114.1099955,22.63074887,3,1310322.984,0,4,2,2,0,10,810,1291.67,660,911.18
9319,9320,9320,5674,1,33,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,114.1228172,22.60168925,114.055827,22.52545213,3,1789035.83,46.70921613,3,1,2,1,100,450,780.05,840,987.95
9320,9321,9321,5674,7,82,7,1,186000,0,4,1,0,3,4,3,558000,0,0,19,8,0,0,114.1228172,22.60168925,0,0,3,1789035.83,0,0,2,2,0,10,480,1085.38,510,743.97
9321,9322,9322,5674,2,51,5,0,186000,0,5,1,0,0,2,3,558000,0,0,19,8,0,0,114.1228172,22.60168925,114.1350108,22.56473807,3,1789035.83,0,4,0,0,2,25,480,1122.45,510,1181.63
9322,9323,9323,5675,1,25,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,114.1369357,22.60481852,114.4795544,22.58711497,3,985043.7418,157.8986978,5,5,0,2,10,450,917.97,960,1372.88
9323,9324,9324,5675,7,80,7,1,186000,0,3,1,0,3,4,3,558000,0,0,40,20,0,0,114.1369357,22.60481852,0,0,3,985043.7418,0,3,0,0,2,100,480,1000.02,930,1406.43
9324,9325,9325,5675,4,52,5,0,186000,0,2,1,0,6,2,3,558000,0,0,2,1,0,0,114.1369357,22.60481852,114.1674935,22.56881687,3,985043.7418,21.73356575,1,3,2,0,25,480,748.02,780,1317.58
9325,9326,9326,5676,3,27,3,1,186000,0,7,3,0,0,2,3,558000,0,1,8,2,0,0,113.8289193,22.71956443,113.8064836,22.69279451,3,1679164.959,16.07557419,4,1,2,2,10,510,1056.83,510,845.5
9326,9327,9327,5676,4,97,7,1,186000,0,2,1,0,6,4,3,558000,0,0,2,1,0,0,113.8289193,22.71956443,0,0,3,1679164.959,0,5,5,1,1,10,420,908.47,840,1400.23
9327,9328,9328,5676,1,54,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,113.8289193,22.71956443,113.8320961,22.73412313,3,1679164.959,0,3,4,1,2,10,480,995.17,540,1039.3
9328,9329,9329,5677,2,28,3,1,186000,0,8,3,0,0,2,3,558000,0,1,19,8,0,0,114.1218402,22.55305093,114.1195464,22.59836534,3,2998392.035,0,1,1,3,1,38,450,1208.45,870,1392.52
9329,9330,9330,5677,4,71,7,1,186000,0,3,1,0,3,4,3,558000,0,0,2,1,0,0,114.1218402,22.55305093,0,0,3,2998392.035,0,9,4,2,0,25,480,1118.3,600,1170.85
9330,9331,9331,5677,1,45,5,0,186000,0,2,1,0,6,2,3,558000,0,0,2,1,0,0,114.1218402,22.55305093,114.1322658,22.5469765,3,2998392.035,0,1,1,3,1,10,540,1281.92,600,1001.35
9331,9332,9332,5678,3,26,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,114.0665254,22.54984625,114.1674935,22.56881687,3,2652605.683,47.28311971,5,5,1,0,75,330,847.63,840,1149.05
9332,9333,9333,5678,4,92,7,1,186000,0,3,1,0,3,4,3,558000,0,0,2,1,0,0,114.0665254,22.54984625,0,0,3,2652605.683,0,1,0,2,1,10,750,1436.18,420,856.72
9333,9334,9334,5678,1,50,5,0,186000,0,3,1,0,3,2,3,558000,0,0,19,8,0,0,114.0665254,22.54984625,114.0420236,22.55062703,3,2652605.683,11.2825398,4,2,1,2,50,420,974.42,540,930.5
9334,9335,9335,5679,3,28,3,1,186000,0,8,3,0,0,2,3,558000,0,1,19,8,0,0,113.8970428,22.57715634,113.860603,22.57924996,3,1733109.732,0,6,4,2,1,25,540,869.97,900,1201.32
9335,9336,9336,5679,2,68,7,1,186000,0,2,1,0,6,4,3,558000,0,0,2,1,0,0,113.8970428,22.57715634,0,0,3,1733109.732,0,4,3,3,2,10,540,768.88,990,1203.27
9336,9337,9337,5679,1,53,5,0,186000,0,3,1,0,3,2,3,558000,0,0,19,8,0,0,113.8970428,22.57715634,113.9187309,22.57620516,3,1733109.732,9.991421279,3,2,4,1,10,420,1064.38,570,1118.2
9337,9338,9338,5680,1,29,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,114.2200589,22.67903175,114.2781637,22.66588492,3,1387039.786,27.41838782,2,3,1,1,25,540,1042.38,360,765.8
9338,9339,9339,5680,7,78,7,1,186000,0,1,1,0,3,4,3,558000,0,0,2,1,0,0,114.2200589,22.67903175,0,0,3,1387039.786,0,5,2,3,1,50,510,759.6,840,1087.37
9339,9340,9340,5680,2,48,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,114.2200589,22.67903175,114.214763,22.67006742,3,1387039.786,4.791976608,1,4,3,2,10,420,988.45,570,956.07
9340,9341,9341,5681,2,33,3,1,186000,0,7,3,0,0,2,3,558000,0,1,40,20,0,0,114.3475432,22.66921114,114.3480704,22.68461142,3,1217863.89,7.092044247,2,5,2,1,10,450,811.67,630,800.97
9341,9342,9342,5681,4,75,7,1,186000,0,1,1,0,3,4,3,558000,0,0,19,8,0,0,114.3475432,22.66921114,0,0,3,1217863.89,0,2,3,2,1,10,540,785.92,840,1357.62
9342,9343,9343,5681,1,47,5,0,186000,0,3,1,0,3,2,3,558000,0,0,19,8,0,0,114.3475432,22.66921114,114.3833801,22.69048805,3,1217863.89,19.18170416,5,2,2,2,38,450,850.7,540,761.52
9343,9344,9344,5682,3,29,3,1,186000,0,8,3,0,0,2,3,558000,0,1,19,8,0,0,113.922905,22.52892951,113.9092994,22.52140127,3,2789514.768,0,2,3,2,2,10,480,1068.08,810,1220.87
9344,9345,9345,5682,1,67,7,1,186000,0,1,1,0,3,4,3,558000,0,0,40,20,0,0,113.922905,22.52892951,0,0,3,2789514.768,0,3,5,1,2,25,420,533.68,540,923.8
9345,9346,9346,5682,2,50,5,0,186000,0,3,1,0,3,2,3,558000,0,0,19,8,0,0,113.922905,22.52892951,113.9817096,22.54796023,3,2789514.768,0,2,2,2,1,38,540,1230.37,930,1374.83
9346,9347,9347,5683,3,26,3,1,186000,0,8,3,0,0,2,3,558000,0,1,19,8,0,0,114.2096575,22.69814443,114.1341909,22.67313541,3,1272056.643,0,6,2,3,2,38,480,1064.57,390,765.47
9347,9348,9348,5683,4,93,7,1,186000,0,1,1,0,3,4,3,558000,0,0,8,2,0,0,114.2096575,22.69814443,0,0,3,1272056.643,0,1,5,1,1,25,450,1011.07,510,1059.15
9348,9349,9349,5683,1,52,5,0,186000,0,1,1,0,3,2,3,558000,0,0,8,2,0,0,114.2096575,22.69814443,114.1942113,22.64106038,3,1272056.643,27.2174293,3,3,3,1,38,420,1161.13,300,786.12
9349,9350,9350,5684,3,32,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,114.1215163,22.57176536,114.1042953,22.54730183,3,2338763.342,13.76913298,3,5,1,1,25,420,684.52,420,905.88
9350,9351,9351,5684,1,74,7,1,186000,0,4,1,0,3,4,3,558000,0,0,19,8,0,0,114.1215163,22.57176536,0,0,3,2338763.342,0,1,2,2,1,10,480,976.47,660,921.4
9351,9352,9352,5684,3,53,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,114.1215163,22.57176536,114.1050212,22.56158505,3,2338763.342,0,3,4,1,1,10,540,1137.48,780,1379.83
9352,9353,9353,5685,1,27,3,1,186000,0,8,3,0,0,2,3,558000,0,1,40,20,0,0,114.1762942,22.56757336,114.1266964,22.55171362,3,2529444.546,23.96575655,1,4,2,2,50,540,1091.15,420,946.95
9353,9354,9354,5685,7,91,7,1,186000,0,3,1,0,3,4,3,558000,0,0,8,2,0,0,114.1762942,22.56757336,0,0,3,2529444.546,0,2,2,1,1,10,840,1234.32,630,1095.13
9354,9355,9355,5685,4,50,5,0,186000,0,2,1,0,6,2,3,558000,0,0,40,20,0,0,114.1762942,22.56757336,114.2473445,22.5916789,3,2529444.546,34.53128081,2,1,1,0,38,540,976.2,900,1167.75
9355,9356,9356,5686,1,25,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,114.0463786,22.62462621,114.0545956,22.61293956,3,1842272.521,6.575165243,2,4,1,1,25,540,1036.15,840,1272.18
9356,9357,9357,5686,7,98,7,1,186000,0,5,1,0,0,4,3,558000,0,0,40,20,0,0,114.0463786,22.62462621,0,0,3,1842272.521,0,3,0,1,2,25,480,1141.97,510,1333.07
9357,9358,9358,5686,4,50,5,0,186000,0,4,1,0,3,2,3,558000,0,0,40,20,0,0,114.0463786,22.62462621,114.053813,22.57336402,3,1842272.521,0,5,2,2,1,25,540,1054.62,1080,1361.33
9358,9359,9359,5687,3,28,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,113.9607166,22.59511919,114.0017638,22.59835539,3,2542468.782,18.9503666,2,3,2,2,25,450,1030.33,840,1123.65
9359,9360,9360,5687,1,72,7,1,186000,0,1,1,0,3,4,3,558000,0,0,19,8,0,0,113.9607166,22.59511919,0,0,3,2542468.782,0,5,2,0,0,10,480,563.33,540,892.75
9360,9361,9361,5687,3,46,5,0,186000,0,2,1,0,6,2,3,558000,0,0,2,1,0,0,113.9607166,22.59511919,113.9945339,22.53990409,3,2542468.782,29.7999511,6,4,2,0,38,570,1300.48,900,1215.83
9361,9362,9362,5688,2,28,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,114.1042123,22.53916777,114.0950593,22.53996567,3,2725962.93,0,1,4,1,2,25,540,848.68,840,1195.13
9362,9363,9363,5688,4,75,7,1,186000,0,4,1,0,3,4,3,558000,0,0,2,1,0,0,114.1042123,22.53916777,0,0,3,2725962.93,0,4,3,1,1,75,510,1099.35,600,965.97
9363,9364,9364,5688,1,47,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,114.1042123,22.53916777,114.3480704,22.68461142,3,2725962.93,130.6807387,3,5,1,2,25,480,676.07,510,797.38
9364,9365,9365,5689,1,25,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,114.1762942,22.56757336,114.1639711,22.5669094,3,2529444.546,0,9,4,1,2,10,450,1109.83,810,972.73
9365,9366,9366,5689,7,77,7,1,186000,0,3,1,0,3,4,3,558000,0,0,2,1,0,0,114.1762942,22.56757336,0,0,3,2529444.546,0,0,1,1,2,10,420,987.58,840,1131.45
9366,9367,9367,5689,4,46,5,0,186000,0,1,1,0,3,2,3,558000,0,0,19,8,0,0,114.1762942,22.56757336,114.2265682,22.55383255,3,2529444.546,0,4,2,0,0,25,840,1351.37,960,1321.55
9367,9368,9368,5690,3,28,3,1,186000,0,8,3,0,0,2,3,558000,0,1,8,2,0,0,114.2999413,22.76820291,114.3064504,22.77372499,3,1138784.214,0,5,1,4,1,10,480,1144.2,840,1145.35
9368,9369,9369,5690,1,66,7,1,186000,0,4,1,0,3,4,3,558000,0,0,19,8,0,0,114.2999413,22.76820291,0,0,3,1138784.214,0,3,4,1,1,10,510,1042.97,660,1045.55
9369,9370,9370,5690,2,54,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,114.2999413,22.76820291,114.2956573,22.6953443,3,1138784.214,33.59068202,2,4,2,1,50,510,1078.02,1230,1422.07
9370,9371,9371,5691,3,27,3,1,186000,0,8,3,0,0,2,3,558000,0,1,40,20,0,0,113.8970428,22.57715634,113.8897551,22.77264868,3,1733109.732,90.03674731,4,3,1,2,10,840,1174.9,570,1083.33
9371,9372,9372,5691,1,71,7,1,186000,0,5,1,0,0,4,3,558000,0,0,19,8,0,0,113.8970428,22.57715634,0,0,3,1733109.732,0,1,5,3,2,10,480,1206.47,840,1256
9372,9373,9373,5691,3,49,5,0,186000,0,1,1,0,3,2,3,558000,0,0,2,1,0,0,113.8970428,22.57715634,113.9467017,22.578627,3,1733109.732,0,6,5,4,1,25,450,973.82,990,1403.28
9373,9374,9374,5692,6,28,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,113.8624756,22.5662248,114.0610319,22.71362,3,2937415.549,113.8116035,5,5,2,2,38,480,1036.02,870,1110
9374,9375,9375,5692,1,80,7,1,186000,0,3,1,0,3,4,3,558000,0,0,2,1,0,0,113.8624756,22.5662248,0,0,3,2937415.549,0,3,1,4,2,38,540,1123.18,1140,1359.18
9375,9376,9376,5692,3,51,5,0,186000,0,1,1,0,3,2,3,558000,0,0,8,2,0,0,113.8624756,22.5662248,113.9237267,22.57527484,3,2937415.549,0,8,1,2,1,38,540,1119.27,510,840.12
9376,9377,9377,5693,3,34,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,113.8295056,22.71524041,113.8929618,22.73107022,3,1185782.82,0,4,3,2,1,50,450,1088.85,840,1103.05
9377,9378,9378,5693,1,73,7,1,186000,0,1,1,0,3,4,3,558000,0,0,19,8,0,0,113.8295056,22.71524041,0,0,3,1185782.82,0,6,3,1,0,25,450,936.95,1080,1366.95
9378,9379,9379,5693,3,49,5,0,186000,0,2,1,0,6,2,3,558000,0,0,2,1,0,0,113.8295056,22.71524041,113.8210521,22.72300151,3,1185782.82,5.281719549,4,4,1,2,10,840,1396.82,480,796.67
9379,9380,9380,5694,3,28,3,1,186000,0,7,3,0,0,2,3,558000,0,1,19,8,0,0,114.1366585,22.61360187,114.1221481,22.6011108,3,1374765.098,8.811949694,0,4,1,2,10,480,972.53,630,990.73
9380,9381,9381,5694,1,69,7,1,186000,0,4,1,0,3,4,3,558000,0,0,19,8,0,0,114.1366585,22.61360187,0,0,3,1374765.098,0,0,1,2,2,10,510,1199.62,540,1074.25
9381,9382,9382,5694,3,45,5,0,186000,0,5,1,0,0,2,3,558000,0,0,19,8,0,0,114.1366585,22.61360187,114.1323425,22.59939517,3,1374765.098,6.833632217,5,5,2,2,10,450,1109.37,900,1346.57
9382,9383,9383,5695,1,25,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,113.7721529,22.6885906,114.1422694,22.60791832,3,1602688.481,174.3434864,5,1,2,4,10,450,990.9,600,1172.6
9383,9384,9384,5695,7,84,7,1,186000,0,4,1,0,3,4,3,558000,0,0,19,8,0,0,113.7721529,22.6885906,0,0,3,1602688.481,0,10,1,0,2,50,480,1084.8,840,1200.23
9384,9385,9385,5695,2,45,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,113.7721529,22.6885906,113.776818,22.70616563,3,1602688.481,0,1,1,2,1,10,540,1052,900,1084.9
9385,9386,9386,5696,6,26,3,1,186000,0,7,3,0,0,2,3,558000,0,1,19,8,0,0,114.0390147,22.52935351,114.1050212,22.56158505,3,2132280.102,0,3,5,4,2,50,510,1336.02,390,826.2
9386,9387,9387,5696,1,75,7,1,186000,0,2,1,0,6,4,3,558000,0,0,19,8,0,0,114.0390147,22.52935351,0,0,3,2132280.102,0,3,4,1,2,38,510,1030.15,930,1295.17
9387,9388,9388,5696,3,51,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,114.0390147,22.52935351,114.0348327,22.5262719,3,2132280.102,2.390855217,0,4,4,2,10,480,1014.75,720,1107.07
9388,9389,9389,5697,6,25,3,1,186000,0,8,3,0,0,2,3,558000,0,1,40,20,0,0,114.1281902,22.61384109,114.1215589,22.60290088,3,1062527.712,0,5,3,1,1,10,510,1134.15,870,1283.88
9389,9390,9390,5697,1,96,7,1,186000,0,1,1,0,3,4,3,558000,0,0,40,20,0,0,114.1281902,22.61384109,0,0,3,1062527.712,0,10,0,1,0,10,840,1337.73,1020,1191.43
9390,9391,9391,5697,6,51,5,0,186000,0,5,1,0,0,2,3,558000,0,0,40,20,0,0,114.1281902,22.61384109,114.0891792,22.54178278,3,1062527.712,37.71268987,5,0,2,2,75,900,990.28,540,1246.67
9391,9392,9392,5698,1,30,3,1,186000,0,7,3,0,0,2,3,558000,0,1,8,2,0,0,114.0993355,22.62579671,114.1032037,22.61256999,3,1686235.315,6.342513085,13,5,3,0,10,540,1114.33,870,1249.55
9392,9393,9393,5698,7,97,7,1,186000,0,1,1,0,3,4,3,558000,0,0,19,8,0,0,114.0993355,22.62579671,0,0,3,1686235.315,0,3,1,2,2,10,420,766.37,570,1348.43
9393,9394,9394,5698,2,48,5,0,186000,0,1,1,0,3,2,3,558000,0,0,40,20,0,0,114.0993355,22.62579671,114.2387213,22.56366033,3,1686235.315,70.23716895,7,3,2,2,10,480,975.73,720,997.38
9394,9395,9395,5699,2,34,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,114.3350117,22.70546672,114.3160098,22.70745292,3,1362925.011,8.79316359,2,3,0,1,10,570,1063.35,1020,1377.33
9395,9396,9396,5699,4,84,7,1,186000,0,5,1,0,0,4,3,558000,0,0,19,8,0,0,114.3350117,22.70546672,0,0,3,1362925.011,0,1,4,2,2,10,450,1096.15,540,1161.92
9396,9397,9397,5699,1,47,5,0,186000,0,1,1,0,3,2,3,558000,0,0,40,20,0,0,114.3350117,22.70546672,114.3408456,22.69281194,3,1362925.011,0,0,4,1,0,10,420,993.35,840,1212.12
9397,9398,9398,5700,3,33,3,1,186000,0,8,3,0,0,2,3,558000,0,1,8,2,0,0,114.1086432,22.61121413,114.1161173,22.59930781,3,1067897.888,6.470037914,9,1,3,1,10,420,840,570,1325.3
9398,9399,9399,5700,1,77,7,1,186000,0,5,1,0,0,4,3,558000,0,0,2,1,0,0,114.1086432,22.61121413,0,0,3,1067897.888,0,1,4,0,1,10,480,911.08,480,1207.35
9399,9400,9400,5700,3,46,5,0,186000,0,2,1,0,6,2,3,558000,0,0,2,1,0,0,114.1086432,22.61121413,114.1332715,22.5709549,3,1067897.888,0,9,4,1,1,25,1200,1268.72,480,1083.53
9400,9401,9401,5701,3,26,3,1,186000,0,8,3,0,0,2,3,558000,0,1,40,20,0,0,113.9337326,22.76402951,113.9551097,22.79137304,3,1448515.786,0,2,3,3,0,25,480,637.52,780,1107.42
9401,9402,9402,5701,1,67,7,1,186000,0,2,1,0,6,4,3,558000,0,0,40,20,0,0,113.9337326,22.76402951,0,0,3,1448515.786,0,1,0,2,2,10,480,985.62,720,1178.48
9402,9403,9403,5701,3,45,5,0,186000,0,3,1,0,3,2,3,558000,0,0,19,8,0,0,113.9337326,22.76402951,113.9152116,22.75330155,3,1448515.786,9.850913158,5,4,3,1,25,540,1171.67,600,1135
9403,9404,9404,5702,1,34,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,114.026974,22.52229749,114.0264944,22.53821432,3,2588073.663,0,0,5,3,2,10,540,1065.9,870,1278.55
9404,9405,9405,5702,4,69,7,1,186000,0,4,1,0,3,4,3,558000,0,0,2,1,0,0,114.026974,22.52229749,0,0,3,2588073.663,0,5,0,2,1,25,540,800.48,1080,1266.53
9405,9406,9406,5702,2,45,5,0,186000,0,4,1,0,3,2,3,558000,0,0,2,1,0,0,114.026974,22.52229749,114.0440301,22.51042369,3,2588073.663,9.564866751,3,5,1,2,10,480,1081.45,600,1062.1
9406,9407,9407,5703,1,28,3,1,186000,0,7,3,0,0,2,3,558000,0,1,40,20,0,0,113.9225972,22.50748663,114.2567754,22.59454,3,2508618.435,158.9365572,4,0,1,2,10,480,932.55,900,1390.95
9407,9408,9408,5703,7,98,7,1,186000,0,2,1,0,6,4,3,558000,0,0,19,8,0,0,113.9225972,22.50748663,0,0,3,2508618.435,0,2,0,4,1,25,480,989.53,990,1360.35
9408,9409,9409,5703,4,53,5,0,186000,0,1,1,0,3,2,3,558000,0,0,40,20,0,0,113.9225972,22.50748663,114.2781637,22.66588492,3,2508618.435,179.1513015,3,4,2,0,38,480,760.2,960,1292.23
9409,9410,9410,5704,3,32,3,1,186000,0,8,3,0,0,2,3,558000,0,1,8,2,0,0,113.916999,22.50356757,113.9237549,22.4936901,3,3672971.894,0,3,3,2,1,10,840,1333.17,840,1031.47
9410,9411,9411,5704,1,72,7,1,186000,0,2,1,0,6,4,3,558000,0,0,19,8,0,0,113.916999,22.50356757,0,0,3,3672971.894,0,2,4,3,2,38,540,1186.85,480,932.2
9411,9412,9412,5704,3,50,5,0,186000,0,2,1,0,6,2,3,558000,0,0,19,8,0,0,113.916999,22.50356757,114.053813,22.57336402,3,3672971.894,0,1,1,2,1,75,540,796.83,1020,1215.4
9412,9413,9413,5705,3,32,3,1,186000,0,7,3,0,0,2,3,558000,0,1,19,8,0,0,114.0045131,22.64230583,113.9436087,22.6826182,3,2281510.737,0,5,1,2,2,38,450,1091.55,720,1058.23
9413,9414,9414,5705,4,81,7,1,186000,0,5,1,0,0,4,3,558000,0,0,19,8,0,0,114.0045131,22.64230583,0,0,3,2281510.737,0,5,4,0,0,25,570,1194.75,510,905.3
9414,9415,9415,5705,1,53,5,0,186000,0,5,1,0,0,2,3,558000,0,0,19,8,0,0,114.0045131,22.64230583,113.8594129,22.76057567,3,2281510.737,86.1552681,7,2,0,2,10,480,1104.35,570,907.82
9415,9416,9416,5706,3,28,3,1,186000,0,7,3,0,0,2,3,558000,0,1,2,1,0,0,113.8852549,22.56447734,113.8893106,22.55185265,3,2591837.249,0,3,2,2,2,10,450,1090.92,480,734.9
9416,9417,9417,5706,4,94,7,1,186000,0,2,1,0,6,4,3,558000,0,0,8,2,0,0,113.8852549,22.56447734,0,0,3,2591837.249,0,2,5,2,2,10,300,981.88,720,1379.85
9417,9418,9418,5706,1,50,5,0,186000,0,1,1,0,3,2,3,558000,0,0,2,1,0,0,113.8852549,22.56447734,113.859515,22.73057783,3,2591837.249,77.35928357,3,5,2,2,25,480,1079.55,1140,1308
9418,9419,9419,5707,3,27,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,113.8960955,22.57055087,114.2781637,22.66588492,3,3079033.536,181.236201,2,3,1,0,10,450,975.23,600,884.07
9419,9420,9420,5707,1,68,7,1,186000,0,4,1,0,3,4,3,558000,0,0,2,1,0,0,113.8960955,22.57055087,0,0,3,3079033.536,0,3,3,3,0,38,420,928.98,990,1319.27
9420,9421,9421,5707,2,54,5,0,186000,0,5,1,0,0,2,3,558000,0,0,2,1,0,0,113.8960955,22.57055087,113.9308077,22.63613148,3,3079033.536,0,3,1,0,2,38,570,1148.53,900,1323.08
9421,9422,9422,5708,3,25,3,1,186000,0,7,3,0,0,2,3,558000,0,1,19,8,0,0,113.8880662,22.59094183,113.9017426,22.56271954,3,1765905.112,0,1,5,4,2,25,810,1118.48,570,1207.52
9422,9423,9423,5708,4,86,7,1,186000,0,3,1,0,3,4,3,558000,0,0,19,8,0,0,113.8880662,22.59094183,0,0,3,1765905.112,0,3,0,1,1,10,570,1356.22,960,1207.47
9423,9424,9424,5708,1,52,5,0,186000,0,2,1,0,6,2,3,558000,0,0,2,1,0,0,113.8880662,22.59094183,113.9238649,22.572151,3,1765905.112,18.60800641,4,5,1,2,25,480,1175.65,690,1006.98
9424,9425,9425,5709,1,28,3,1,186000,0,7,3,0,0,2,3,558000,0,1,19,8,0,0,113.8282306,22.78595423,113.8232585,22.73145729,3,1653505.13,25.18608562,4,3,1,2,50,480,1107.35,600,808.48
9425,9426,9426,5709,7,74,7,1,186000,0,3,1,0,3,4,3,558000,0,0,19,8,0,0,113.8282306,22.78595423,0,0,3,1653505.13,0,6,4,1,2,10,540,845.62,690,1192.23
9426,9427,9427,5709,4,53,5,0,186000,0,1,1,0,3,2,3,558000,0,0,8,2,0,0,113.8282306,22.78595423,113.8411925,22.77213294,3,1653505.13,0,7,1,3,2,10,570,1185.28,1080,1305.5
9427,9428,9428,5710,2,25,3,1,186000,0,8,3,0,0,2,3,558000,0,1,19,8,0,0,113.9244198,22.77065499,113.8958381,22.78026428,3,1503647.188,0,5,0,0,2,25,510,1130.05,480,1072.17
9428,9429,9429,5710,7,91,7,1,186000,0,4,1,0,3,4,3,558000,0,0,2,1,0,0,113.9244198,22.77065499,0,0,3,1503647.188,0,1,5,1,0,10,480,1092.02,330,563.57
9429,9430,9430,5710,1,45,5,0,186000,0,4,1,0,3,2,3,558000,0,0,2,1,0,0,113.9244198,22.77065499,113.8987232,22.73121546,3,1503647.188,0,2,2,3,2,25,450,893.87,900,1262.15
9430,9431,9431,5711,6,29,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,114.041099,22.60560235,114.0395011,22.60753726,3,2275190.763,1.154943913,7,2,1,1,10,480,965.42,630,1423.72
9431,9432,9432,5711,1,86,7,1,186000,0,1,1,0,3,4,3,558000,0,0,19,8,0,0,114.041099,22.60560235,0,0,3,2275190.763,0,1,3,0,0,10,600,1274.82,1110,1414.02
9432,9433,9433,5711,3,45,5,0,186000,0,2,1,0,6,2,3,558000,0,0,2,1,0,0,114.041099,22.60560235,114.0718589,22.62126535,3,2275190.763,15.88677338,0,5,1,2,25,450,596.7,750,1224.57
9433,9434,9434,5712,2,32,3,1,186000,0,7,3,0,0,2,3,558000,0,1,40,20,0,0,113.9382846,22.54399802,114.3039921,22.68977252,3,3605185.036,181.193822,3,4,2,2,38,480,972.13,630,1102.85
9434,9435,9435,5712,4,85,7,1,186000,0,1,1,0,3,4,3,558000,0,0,2,1,0,0,113.9382846,22.54399802,0,0,3,3605185.036,0,2,3,2,1,25,510,1074.23,840,1230.45
9435,9436,9436,5712,1,52,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,113.9382846,22.54399802,114.0984549,22.56231854,3,3605185.036,74.19814065,5,5,2,2,10,420,687.6,600,1292.48
9436,9437,9437,5713,1,26,3,1,186000,0,8,3,0,0,2,3,558000,0,1,2,1,0,0,113.8821778,22.57154463,113.872711,22.55648831,3,1720979.933,0,4,1,1,2,10,420,882.93,1170,1413.43
9437,9438,9438,5713,4,66,7,1,186000,0,2,1,0,6,4,3,558000,0,0,8,2,0,0,113.8821778,22.57154463,0,0,3,1720979.933,0,4,3,2,2,10,480,819.9,690,1064.95
9438,9439,9439,5713,4,47,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,113.8821778,22.57154463,114.2299805,22.55643946,3,1720979.933,0,2,3,4,2,10,570,1172.67,960,1381.4
9439,9440,9440,5714,6,32,3,1,186000,0,8,3,0,0,2,3,558000,0,1,40,20,0,0,113.890255,22.50393848,114.2482186,22.597762,3,3559825.571,170.3157884,2,3,1,0,10,480,1066.63,600,933.92
9440,9441,9441,5714,1,81,7,1,186000,0,4,1,0,3,4,3,558000,0,0,2,1,0,0,113.890255,22.50393848,0,0,3,3559825.571,0,5,5,3,2,10,540,775.25,930,1339.63
9441,9442,9442,5714,3,53,5,0,186000,0,4,1,0,3,2,3,558000,0,0,19,8,0,0,113.890255,22.50393848,113.9275589,22.50061021,3,3559825.571,17.2371095,7,3,2,1,25,480,1003.57,1080,1270.38
